mofd_label,region,totfoodinsec,weighted_count,percentage
2025m06,Papua,2,27125.865234375,0.5584361649725721
2025m06,Papua,3,68604.25,1.4123455211401035
2025m06,Papua,4,47410.5732421875,0.9760344406255932
2025m06,Papua,7,76833.85498046875,1.5817671784706235
2025m06,Papua,8,76614.87841796875,1.5772591404513825
2025m06,Sulawesi,0,15096676.735351563,74.03982275237884
2025m06,Sulawesi,1,1370360.5485839844,6.720767351825267
2025m06,Sulawesi,2,2534685.696533203,12.431059033333534
2025m06,Sulawesi,3,175951.56640625,0.8629331486721267
2025m06,Sulawesi,4,346418.7314453125,1.698968715032075
2025m06,Sulawesi,5,328303.73828125,1.6101259248909168
2025m06,Sulawesi,6,119173.4921875,0.5844719598242776
2025m06,Sulawesi,7,326397.2294921875,1.600775683424363
2025m06,Sulawesi,8,91974.017578125,0.45107543061860295
2025m06,Sumatra,0,40475598.3203125,64.29022079444667
2025m06,Sumatra,1,9024749.0439453125,14.334639455065034
2025m06,Sumatra,2,5278032.4453125,8.383467702788835
2025m06,Sumatra,3,3256801.166015625,5.173004840837133
2025m06,Sumatra,4,1495417.2294921875,2.375275668639707
2025m06,Sumatra,5,1236401.2260742188,1.9638624532684212
2025m06,Sumatra,6,693323.265625,1.1012537844706505
2025m06,Sumatra,7,510433.9140625,0.8107578491207434
2025m06,Sumatra,8,986871.8125,1.5675174513628025
2025m07,Java,0,110521923.40429688,67.45693420868373
2025m07,Java,1,17084975.4765625,10.42779596282926
2025m07,Java,2,11951941.658203125,7.294854425887502
2025m07,Java,3,9046982.3759765625,5.521815727825505
2025m07,Java,4,7474685.75,4.562166214062945
2025m07,Java,5,3977680.25,2.4277727591284286
2025m07,Java,6,1036677.7109375,0.6327350989586651
2025m07,Java,7,2745848.4921875,1.6759256026239622
2025m07,Kalimantan,0,10785140.878173828,59.716599108418
2025m07,Kalimantan,1,4172495.020263672,23.102824081899787
2025m07,Kalimantan,2,1455177.4660644531,8.057219683465865
2025m07,Kalimantan,3,589324.31640625,3.263049073275843
2025m07,Kalimantan,4,103677.2109375,0.5740537385805478
2025m07,Kalimantan,5,446765.1640625,2.4737086422226064
2025m07,Kalimantan,7,409241.27734375,2.2659414071456827
2025m07,Kalimantan,8,98719.6875,0.5466042649916686
2025m07,Maluku,0,1309953.47265625,36.43310634812886
2025m07,Maluku,1,677756.0986328125,18.85010462967939
2025m07,Maluku,3,331914.673828125,9.231383299105824
2025m07,Maluku,4,82843.96484375,2.3040993779212084
2025m07,Maluku,6,949757.8828125,26.415159524190013
2025m07,Maluku,8,243277.01953125,6.7661468209747
2025m07,Nusa Tenggara,0,9315780.7060546875,56.432633320195805
2025m07,Nusa Tenggara,1,2655577.5317382813,16.08681417377466
2025m07,Nusa Tenggara,2,292120.513671875,1.769591873565448
2025m07,Nusa Tenggara,3,123474.9609375,0.747979950867956
2025m07,Nusa Tenggara,4,1485232.97265625,8.997164100964671
2025m07,Nusa Tenggara,5,1640216.7890625,9.93601669505096
2025m07,Nusa Tenggara,6,806463.31640625,4.885349930077646
2025m07,Nusa Tenggara,7,174054.015625,1.0543750171458355
2025m07,Nusa Tenggara,8,14869.3818359375,0.09007493835702521
2025m07,Papua,0,2184597.8037109375,46.50102025620871
2025m07,Papua,1,1464931.1083984375,31.18230322756456
2025m07,Papua,2,110527.97265625,2.35268180103235
2025m07,Papua,3,384972.0224609375,8.19445656501191
2025m07,Papua,5,7572.77490234375,0.16119294752169883
2025m07,Papua,6,210343.35327148438,4.477336979200951
2025m07,Papua,7,301451.7314453125,6.416656213054804
2025m07,Papua,8,33559.9482421875,0.7143520104050097
2025m07,Sulawesi,0,16252521.47631836,79.54533246911268
2025m07,Sulawesi,1,915096.4543457031,4.478791294526223
2025m07,Sulawesi,2,1083158.3369140625,5.301342942512936
2025m07,Sulawesi,3,1254121.9453125,6.138096617318941
2025m07,Sulawesi,4,136572.4453125,0.6684317005414872
2025m07,Sulawesi,5,199806.546875,0.9779207628696871
2025m07,Sulawesi,6,100442.263671875,0.4915983817878002
2025m07,Sulawesi,7,147934.34765625,0.7240406902439217
2025m07,Sulawesi,8,342118.82421875,1.674445141086323
2025m07,Sumatra,0,37837869.228515625,58.843161451238366
2025m07,Sumatra,1,11995975.673339844,18.655414475070216
2025m07,Sumatra,2,3794611.2197265625,5.901149435729211
2025m07,Sumatra,3,3175653.5830078125,4.938584024633858
2025m07,Sumatra,4,3243348.267578125,5.043858696140983
2025m07,Sumatra,5,1796061.7578125,2.7931264139923653
2025m07,Sumatra,6,623524.595703125,0.9696676689745106
2025m07,Sumatra,7,1301371.5952148438,2.0238142487043733
2025m07,Sumatra,8,534501.01171875,0.8312235855161156
2025m08,Java,0,110125073.59179688,67.5217741614528
2025m08,Java,1,21071948.9453125,12.919994797016313
2025m08,Java,2,8254420.5009765625,5.061091890540379
2025m08,Java,3,10676247.930664063,6.546004267275916
2025m08,Java,4,2990682.640625,1.8336986415771221
2025m08,Java,5,4479928.36328125,2.7468105249692734
2025m08,Java,6,1854621.013671875,1.1371370493192123
2025m08,Java,7,2722435.484375,1.6692263437341937
2025m08,Java,8,920287.28125,0.5642623241147927
2025m08,Kalimantan,0,13150909.199707031,67.87366055822235
2025m08,Kalimantan,1,4337391.76965332,22.385878589142354
2025m08,Kalimantan,2,124443.4833984375,0.6422700227491869
2025m08,Kalimantan,3,1009180.51171875,5.208520145200113
2025m08,Kalimantan,4,121775.66943359375,0.6285010660380932
2025m08,Kalimantan,5,564880.708984375,2.9154274366328665
2025m08,Kalimantan,8,66989.521484375,0.3457421820150278
2025m08,Maluku,0,1577051.1298828125,46.67343293047884
2025m08,Maluku,1,676508.02734375,20.021514485396132
2025m08,Maluku,3,98084.21875,2.9028400656272426
2025m08,Maluku,4,348980.6796875,10.328217036715728
2025m08,Maluku,5,584307.3359375,17.292799667625346
2025m08,Maluku,8,93973.974609375,2.7811958141567086
2025m08,Nusa Tenggara,0,10315761.44140625,63.1249926836853
2025m08,Nusa Tenggara,1,1744151.390625,10.67294396034752
2025m08,Nusa Tenggara,2,1654562.849609375,10.124726940375174
2025m08,Nusa Tenggara,3,267261.1953125,1.6354450512026097
2025m08,Nusa Tenggara,4,566155.91796875,3.4644643909805826
2025m08,Nusa Tenggara,5,255568.96484375,1.5638970644652206
2025m08,Nusa Tenggara,6,792335.0234375,4.848516790700579
2025m08,Nusa Tenggara,7,519450.390625,3.1786603726724616
2025m08,Nusa Tenggara,8,226555.0234375,1.386352745570547
2025m08,Papua,0,3269371.5126953125,68.89450886056203
2025m08,Papua,1,754376.65234375,15.89675837000576
2025m08,Papua,2,94756.3330078125,1.9967724679350307
2025m08,Papua,3,255565.2236328125,5.385451147308384
2025m08,Papua,4,297574.8046875,6.27070675162318
2025m08,Papua,8,73830.2099609375,1.5558024025656203
2025m08,Sulawesi,0,15732149.770996094,76.97296177685044
2025m08,Sulawesi,1,1592333.9384765625,7.790839851289934
2025m08,Sulawesi,2,881753.35693359375,4.314169927684445
2025m08,Sulawesi,3,160037.7529296875,0.7830194867468461
2025m08,Sulawesi,4,514346.33251953125,2.516551213240984
2025m08,Sulawesi,5,1117824.9443359375,5.469201473800378
2025m08,Sulawesi,6,146008.5234375,0.714378432524767
2025m08,Sulawesi,8,294085.6259765625,1.438877837862195
2025m08,Sumatra,0,38945013.55029297,61.629161649295625
2025m08,Sumatra,1,9676799.0283203125,15.313205907450842
2025m08,Sumatra,2,4638845.042724609,7.3408147781208815
2025m08,Sumatra,3,4835442.078125,7.6519229116131555
2025m08,Sumatra,4,3069790.19140625,4.857838749787128
2025m08,Sumatra,5,461074.77734375,0.7296351803456285
2025m08,Sumatra,6,1231794.984375,1.949273739828173
2025m08,Sumatra,7,79174.2890625,0.12529062424897178
2025m08,Sumatra,8,254575.1044921875,0.4028564593095981
2025m09,Java,0,100698279.87988281,61.53576311008357
2025m09,Java,1,23515183.74609375,14.369905605297184
2025m09,Java,2,14958470.251953125,9.140979200552465
2025m09,Java,3,9041899.7001953125,5.525419090376243
2025m09,Java,4,8885151.1201171875,5.4296315207868195
2025m09,Java,5,2339394.640625,1.4295818617578815
2025m09,Java,6,1635071.1640625,0.9991764699446392
2025m09,Java,7,1474399.3125,0.9009914263867729
2025m09,Java,8,1094030.59765625,0.6685517148144209
2025m09,Kalimantan,0,11193504.639282227,62.46413829462816
2025m09,Kalimantan,1,2735535.5302734375,15.265359257833483
2025m09,Kalimantan,2,726394.9052734375,4.053567964789164
2025m09,Kalimantan,3,2556281.6993408203,14.265052700946676
2025m09,Kalimantan,4,335257.46875,1.8708679334276703
2025m09,Kalimantan,5,142143.01171875,0.7932136562891797
2025m09,Kalimantan,7,162919.23828125,0.9091531346797247
2025m09,Kalimantan,8,67853.134765625,0.37864705740594795
2025m09,Maluku,0,2463559.0942382813,68.27841830772986
2025m09,Maluku,1,347198.1240234375,9.62271974850319
2025m09,Maluku,2,417007.443359375,11.557509913896322
2025m09,Maluku,3,98648.07421875,2.7340665350844304
2025m09,Maluku,8,281695.294921875,7.807285494786181
2025m09,Nusa Tenggara,0,10043533.190917969,60.016571681972096
2025m09,Nusa Tenggara,1,2164745.197265625,12.935745104360292
2025m09,Nusa Tenggara,2,604276.384765625,3.610940121630081
2025m09,Nusa Tenggara,3,571761.9140625,3.4166452430688117
2025m09,Nusa Tenggara,5,634305.4814453125,3.790383291594516
2025m09,Nusa Tenggara,6,1980496.76953125,11.834742224177637
2025m09,Nusa Tenggara,7,735481.0390625,4.394972333196562
2025m09,Papua,0,4709127.8544921875,86.94069342668625
2025m09,Papua,1,476273.541015625,8.793040494150473
2025m09,Papua,2,87891.890625,1.622674549010303
2025m09,Papua,3,71872.14599609375,1.326915387316076
2025m09,Papua,7,71317.5390625,1.3166761428368903
2025m09,Sulawesi,0,15588432.069824219,75.78064744376417
2025m09,Sulawesi,1,1379976.5490722656,6.708533345591756
2025m09,Sulawesi,2,943224.3996582031,4.58533323753711
2025m09,Sulawesi,3,977284.7724609375,4.750912244560124
2025m09,Sulawesi,4,288092.3671875,1.4005145617779617
2025m09,Sulawesi,5,1221032.46875,5.935852343408656
2025m09,Sulawesi,8,172423.046875,0.8382068233602239
2025m09,Sumatra,0,36645806.794921875,58.26103163179452
2025m09,Sumatra,1,13223522.521484375,21.023307474696054
2025m09,Sumatra,2,2901229.791015625,4.612496091882709
2025m09,Sumatra,3,3353492.12890625,5.331521614261611
2025m09,Sumatra,4,3407641.8125,5.417611039072537
2025m09,Sumatra,5,1878990.8908691406,2.9872980649985488
2025m09,Sumatra,6,315580.73046875,0.5017234038021637
2025m09,Sumatra,7,968092.61083984375,1.5391139984524096
2025m09,Sumatra,8,204986.875,0.3258966810394431
2025m10,Java,0,110425976.75585938,67.16128323167209
2025m10,Java,1,19936342.834960938,12.12532057291928
2025m10,Java,2,8632650.095703125,5.2503937492830435
2025m10,Java,3,9673197.0576171875,5.8832563354069025
2025m10,Java,4,3457194.62890625,2.102672165375868
2025m10,Java,5,6074177.236328125,3.6943258258004223
2025m10,Java,6,1730054.9375,1.0522226117200713
2025m10,Java,7,1462442.109375,0.8894599948598296
2025m10,Java,8,3027063.328125,1.8410655129624975
2025m10,Kalimantan,0,9372631.685302734,52.27727197334156
2025m10,Kalimantan,1,5735303.991821289,31.989526175491523
2025m10,Kalimantan,2,764307.79296875,4.263042409638997
2025m10,Kalimantan,3,1050579.439453125,5.859765851251178
2025m10,Kalimantan,4,526833.96875,2.9384962083089787
2025m10,Kalimantan,5,118718.1484375,0.6621684434448425
2025m10,Kalimantan,6,158788.564453125,0.8856672542877555
2025m10,Kalimantan,7,201529.5703125,1.1240616842351607
2025m10,Maluku,0,1780768.5043945313,52.31816484508591
2025m10,Maluku,1,452438.033203125,13.292422650610442
2025m10,Maluku,2,201884.783203125,5.931282668842311
2025m10,Maluku,3,77094.3896484375,2.2649979356129863
2025m10,Maluku,4,496790.4375,14.595476019733658
2025m10,Maluku,8,394752.7666015625,11.597655880114688
2025m10,Nusa Tenggara,0,10412191.91015625,60.20312747881656
2025m10,Nusa Tenggara,1,323880.5830078125,1.872672362839705
2025m10,Nusa Tenggara,2,2011373.7060546875,11.629730673234672
2025m10,Nusa Tenggara,3,809662.279296875,4.681454379241025
2025m10,Nusa Tenggara,5,1813421.015625,10.485171375870134
2025m10,Nusa Tenggara,6,456764.3583984375,2.641004231742818
2025m10,Nusa Tenggara,7,515879.17578125,2.9828051625644068
2025m10,Nusa Tenggara,8,951928.31640625,5.504034335690678
2025m10,Papua,0,3868212.357421875,79.88288860577865
2025m10,Papua,1,704664.38525390625,14.552103501684282
2025m10,Papua,2,104551.90234375,2.15911309843767
2025m10,Papua,3,78450.5458984375,1.62009104982132
2025m10,Papua,8,86474.94140625,1.7858037442780754
2025m10,Sulawesi,0,16802088.079833984,81.04348749037635
2025m10,Sulawesi,1,1596456.6867675781,7.700377292883127
2025m10,Sulawesi,2,1237789.3671875,5.970375028314468
2025m10,Sulawesi,3,397682.287109375,1.9181877459132648
2025m10,Sulawesi,4,231934.05859375,1.118714822046125
2025m10,Sulawesi,5,170538.31640625,0.8225775181412052
2025m10,Sulawesi,6,19573.91796875,0.0944131805821195
2025m10,Sulawesi,7,276125.15234375,1.3318669217433405
2025m10,Sumatra,0,41652452.31591797,65.94195201599771
2025m10,Sumatra,1,8403759.436035156,13.304385952642686
2025m10,Sumatra,2,3947037.0078125,6.248739521996208
2025m10,Sumatra,3,4407680.173828125,6.9780053361555145
2025m10,Sumatra,4,1480401.1254882813,2.3436924971658977
2025m10,Sumatra,5,915704.3645019531,1.4496945535605663
2025m10,Sumatra,6,223688.75,0.3541321578653232
2025m10,Sumatra,7,726126.123046875,1.1495643425830357
2025m10,Sumatra,8,1408481.7900390625,2.229833622033054
