date,region,mean_kg,mean_price,product
2024-09-01,Maluku,0.11515133422355324,158700.31384896016,chicken
2024-09-01,Nusa Tenggara,0.6318252534473788,54446.483582548346,chicken
2024-09-01,Papua,1.094717525643616,178659.64253870197,chicken
2024-09-01,Sulawesi,0.3706114118772281,62714.94689767219,chicken
2024-09-01,Sumatra,0.5731855646566452,44996.517663365266,chicken
2024-10-01,Java,1.37825812443143,117331.69312716991,chicken
2024-10-01,Kalimantan,0.575666331870053,53003.56903258636,chicken
2024-10-01,Maluku,0.0031970852929569856,50000,chicken
2024-10-01,Nusa Tenggara,0.4973058262490651,49481.03942925884,chicken
2024-10-01,Papua,1.157103207583115,145396.62744929641,chicken
2024-10-01,Sulawesi,0.2179760155556385,69554.8353537924,chicken
2024-10-01,Sumatra,0.676916990941066,52648.707055230494,chicken
2024-11-01,Java,1.1439345521586937,106205.47414864397,chicken
2024-11-01,Kalimantan,0.6339468868622683,67579.78397162634,chicken
2024-11-01,Maluku,0.018090899960070288,70274.87204174837,chicken
2024-11-01,Nusa Tenggara,0.3855260319784171,44770.98646640169,chicken
2024-11-01,Papua,0.691612773967201,144099.1604382306,chicken
2024-11-01,Sulawesi,0.23574501702683245,72031.1616654849,chicken
2024-11-01,Sumatra,0.5634263758197084,57391.617546032714,chicken
2024-12-01,Java,1.129170477504867,93579.09913834587,chicken
2024-12-01,Kalimantan,0.8776057500172127,75775.58237602195,chicken
2024-12-01,Maluku,0.06289027079329468,97673.5065751056,chicken
2024-12-01,Nusa Tenggara,0.26094505313035415,46487.93716325726,chicken
2024-12-01,Papua,0.8406717200879478,132403.6970766565,chicken
2024-12-01,Sulawesi,0.10400334307015531,72824.29736230346,chicken
2024-12-01,Sumatra,0.5429296748757564,52458.87145640008,chicken
2025-01-01,Java,1.1168770307780114,90931.35148653567,chicken
2025-01-01,Kalimantan,0.8327576244112234,72919.96642777573,chicken
2025-01-01,Maluku,0.0209603302603848,60000,chicken
2025-01-01,Nusa Tenggara,0.35482863374760815,44893.91813375838,chicken
2025-01-01,Papua,0.8873790077085206,164277.6512579327,chicken
2025-01-01,Sulawesi,0.21608687549187897,56105.660750464616,chicken
2025-01-01,Sumatra,0.766221219164148,66430.03920976119,chicken
2025-02-01,Java,1.2742201600597207,104268.72187292253,chicken
2025-02-01,Kalimantan,0.88481316072233,62311.1366292135,chicken
2025-02-01,Maluku,0,70000,chicken
2025-02-01,Nusa Tenggara,0.35492902122671355,38001.325327701365,chicken
2025-02-01,Papua,0.6257018650022286,127352.3276946945,chicken
2025-02-01,Sulawesi,0.10512849909679885,76793.01752031417,chicken
2025-02-01,Sumatra,0.594294911235865,49340.82254618478,chicken
2025-03-01,Java,1.2421071583868233,92291.41962119703,chicken
2025-03-01,Kalimantan,0.7882462081125027,58645.30641722341,chicken
2025-03-01,Maluku,0.022895089855426383,103172.38455850401,chicken
2025-03-01,Nusa Tenggara,0.7648629758288522,98163.94459146867,chicken
2025-03-01,Papua,0.34348187114402784,74320.12725431894,chicken
2025-03-01,Sulawesi,0.25918114450080654,55710.76314154923,chicken
2025-03-01,Sumatra,0.8274033462977761,55304.827708887715,chicken
2025-04-01,Java,1.202707514770415,78091.01829199554,chicken
2025-04-01,Kalimantan,0.9790952265338242,78711.76252033566,chicken
2025-04-01,Maluku,0,130000,chicken
2025-04-01,Nusa Tenggara,0.5186777050536866,48137.90078431429,chicken
2025-04-01,Papua,0.34881483114135176,97317.04459844303,chicken
2025-04-01,Sulawesi,0.23395830032268292,78043.31611810834,chicken
2025-04-01,Sumatra,0.7043012321239869,54807.791760063265,chicken
2025-05-01,Java,1.115741226497984,82503.64484069547,chicken
2025-05-01,Kalimantan,0.5929416089901535,55192.80269437658,chicken
2025-05-01,Maluku,0.0643478204474153,58704.20472189831,chicken
2025-05-01,Nusa Tenggara,0.4774798016841537,60753.16441214782,chicken
2025-05-01,Papua,0.6792163024296213,72335.5838385039,chicken
2025-05-01,Sulawesi,0.16284845070236895,49382.47195057051,chicken
2025-05-01,Sumatra,0.653364412912358,45159.79428574305,chicken
2025-06-01,Java,0.7152585088661676,62833.51069114792,chicken
2025-06-01,Kalimantan,0.7607638524287479,61660.27805198194,chicken
2025-06-01,Maluku,0.04119612695126954,33514.17087018832,chicken
2025-06-01,Nusa Tenggara,0.3444912114092882,51472.56443222487,chicken
2025-06-01,Papua,0.33503902990676465,141572.72274125824,chicken
2025-06-01,Sulawesi,0.185888529156244,67968.53831634672,chicken
2025-06-01,Sumatra,0.697286534333527,57884.10909482509,chicken
2025-07-01,Java,1.0129574287154517,83188.50459286231,chicken
2025-07-01,Kalimantan,0.42916292512256615,56315.151836297446,chicken
2025-07-01,Maluku,0.06891578329468782,120000,chicken
2025-07-01,Nusa Tenggara,0.49242834798972235,45596.483958829995,chicken
2025-07-01,Papua,0.34466128411217795,52953.43207200851,chicken
2025-07-01,Sulawesi,0.20142441104443526,52776.679474187215,chicken
2025-07-01,Sumatra,0.5894953101280039,48153.77101191294,chicken
2025-08-01,Java,0.9800412831854212,68474.8692908983,chicken
2025-08-01,Kalimantan,0.7826518982905875,61114.76647338992,chicken
2025-08-01,Maluku,0.1129017402697172,75000,chicken
2025-08-01,Nusa Tenggara,0.4364711977393605,81248.4713783036,chicken
2025-08-01,Papua,0.18421532347990244,56842.378132603546,chicken
2025-08-01,Sulawesi,0.14048673752020105,53526.89714206987,chicken
2025-08-01,Sumatra,0.49363818390907,53338.891849898595,chicken
2025-09-01,Java,1.0401242613604433,100671.94261324615,chicken
2025-09-01,Kalimantan,0.676021757795307,69989.30226145966,chicken
2025-09-01,Maluku,0.12832147617286904,57038.63161808833,chicken
2025-09-01,Nusa Tenggara,0.6060934903536972,80111.35237101014,chicken
2025-09-01,Papua,0.548984477214256,77128.1701208129,chicken
2025-09-01,Sulawesi,0.12279239956032016,69033.48822947177,chicken
2025-09-01,Sumatra,0.4731394871762354,50283.653749114004,chicken
2025-10-01,Java,0.987101399728171,113155.38400615822,chicken
2025-10-01,Kalimantan,0.7037898143591182,74483.5319436219,chicken
2025-10-01,Maluku,0.1632490462018903,49969.03413302606,chicken
2025-10-01,Nusa Tenggara,0.3598341120351118,47439.64344156729,chicken
2025-10-01,Papua,0.20921459452276567,60744.4009386737,chicken
2025-10-01,Sulawesi,0.1375498903321866,63199.59596095484,chicken
2025-10-01,Sumatra,0.5314324230057267,48692.905907206106,chicken
2024-03-01,Java,NA,NA,eggs
2024-03-01,Kalimantan,NA,NA,eggs
2024-03-01,Maluku,NA,NA,eggs
2024-03-01,Nusa Tenggara,NA,NA,eggs
2024-03-01,Papua,NA,NA,eggs
2024-03-01,Sulawesi,NA,NA,eggs
2024-03-01,Sumatra,NA,NA,eggs
2024-04-01,Java,15.34560138150529,27879.19033302924,eggs
2024-04-01,Kalimantan,10.879935132690896,23879.876879277534,eggs
2024-04-01,Maluku,5.656424025796316,13954.417306364456,eggs
2024-04-01,Nusa Tenggara,11.912217784172135,25363.640545196355,eggs
2024-04-01,Papua,10.997935228587798,23918.7075503324,eggs
2024-04-01,Sulawesi,10.528662068215136,22391.85409801782,eggs
2024-04-01,Sumatra,11.96947085639634,23526.82454484195,eggs
2024-05-01,Java,19.654892044089117,48185.63596564783,eggs
2024-05-01,Kalimantan,12.789944277466955,45787.17568233664,eggs
2024-05-01,Maluku,9.52920671160446,55629.22504611831,eggs
2024-05-01,Nusa Tenggara,11.577096172302625,36981.47268588983,eggs
2024-05-01,Papua,7.500571326647663,42826.36220585608,eggs
2024-05-01,Sulawesi,14.89510184325389,43095.97539996772,eggs
2024-05-01,Sumatra,11.859390058601404,29319.330671573694,eggs
2024-06-01,Java,20.75707972971787,49520.01728645108,eggs
2024-06-01,Kalimantan,12.434706929511584,31732.203820332357,eggs
2024-06-01,Maluku,2.3096519066895285,36330.21646377509,eggs
2024-06-01,Nusa Tenggara,15.397336505254954,49311.87290895709,eggs
2024-06-01,Papua,11.069248701653308,58859.83332752345,eggs
2024-06-01,Sulawesi,16.935204817802745,68595.2771413434,eggs
2024-06-01,Sumatra,11.52996275583612,32280.92230561761,eggs
2024-07-01,Java,18.078810791926873,44915.686304804694,eggs
2024-07-01,Kalimantan,10.360652414844687,28149.666917216047,eggs
2024-07-01,Maluku,3.5028449249126816,35646.559147858665,eggs
2024-07-01,Nusa Tenggara,12.330533306782627,42809.05811725935,eggs
2024-07-01,Papua,11.78829527688834,46178.109888035884,eggs
2024-07-01,Sulawesi,10.754915959109903,43220.034650721325,eggs
2024-07-01,Sumatra,12.237090402824736,29859.933398525045,eggs
2024-08-01,Java,20.158300384827335,46056.26699645553,eggs
2024-08-01,Kalimantan,11.253607615301375,30096.76526317459,eggs
2024-08-01,Maluku,10.258929450912929,95556.51262432503,eggs
2024-08-01,Nusa Tenggara,16.770796104933517,42568.3404261794,eggs
2024-08-01,Papua,7.887018774744431,46588.42889601498,eggs
2024-08-01,Sulawesi,13.4180555209231,44905.14333970949,eggs
2024-08-01,Sumatra,10.30238300531918,24898.003312276065,eggs
2024-09-01,Java,20.649976136612505,48108.840033793655,eggs
2024-09-01,Kalimantan,12.560832426651125,29431.04148915604,eggs
2024-09-01,Maluku,4.229858067870805,89151.9926086737,eggs
2024-09-01,Nusa Tenggara,25.66736724259291,77424.95886542245,eggs
2024-09-01,Papua,10.918491933787173,67460.37340761043,eggs
2024-09-01,Sulawesi,11.996456813332804,47370.8920050281,eggs
2024-09-01,Sumatra,11.334458257682318,26774.644848077318,eggs
2024-10-01,Java,18.275462820063964,42081.544902441725,eggs
2024-10-01,Kalimantan,16.322874342206614,33975.02547621227,eggs
2024-10-01,Maluku,3.8877761469914116,74346.4157231545,eggs
2024-10-01,Nusa Tenggara,17.10862264327343,49995.768831219895,eggs
2024-10-01,Papua,6.941607324644247,50710.494267121845,eggs
2024-10-01,Sulawesi,11.131662819077556,40850.826604689704,eggs
2024-10-01,Sumatra,9.907821353033217,24935.78170652081,eggs
2024-11-01,Java,17.98469844072395,40276.075312152396,eggs
2024-11-01,Kalimantan,14.656158785551831,33460.852030574,eggs
2024-11-01,Maluku,3.1818780537947466,57537.724564515374,eggs
2024-11-01,Nusa Tenggara,14.166785921947188,46378.63493268958,eggs
2024-11-01,Papua,12.645341396586176,62129.55823724372,eggs
2024-11-01,Sulawesi,15.59284408328184,52791.99375042237,eggs
2024-11-01,Sumatra,10.388469886789446,25585.010073409212,eggs
2024-12-01,Java,19.779565412424077,45925.00996490309,eggs
2024-12-01,Kalimantan,13.768403295608959,34200.717607663035,eggs
2024-12-01,Maluku,6.504868895786257,105007.94819975802,eggs
2024-12-01,Nusa Tenggara,12.358794233703932,40390.95406422444,eggs
2024-12-01,Papua,14.65434949246173,117307.49475208975,eggs
2024-12-01,Sulawesi,9.527433816019276,38277.29632740735,eggs
2024-12-01,Sumatra,10.664730047686461,26953.083149818325,eggs
2025-01-01,Java,18.456662074932154,46865.4830360544,eggs
2025-01-01,Kalimantan,15.400681930369869,36167.376536314165,eggs
2025-01-01,Maluku,2.553767651617644,112833.21163919257,eggs
2025-01-01,Nusa Tenggara,11.439984058834273,37197.94936276311,eggs
2025-01-01,Papua,10.933856578404997,107809.95156916628,eggs
2025-01-01,Sulawesi,10.162576407187446,43200.46587081866,eggs
2025-01-01,Sumatra,12.71034171897717,28216.587527789885,eggs
2025-02-01,Java,21.349386472400607,45843.43330965387,eggs
2025-02-01,Kalimantan,15.40931537418071,36000.37730353005,eggs
2025-02-01,Maluku,1.5167417843081346,62515.23940570206,eggs
2025-02-01,Nusa Tenggara,10.323141697199784,31236.743517994688,eggs
2025-02-01,Papua,13.25586204451695,139950.92813784222,eggs
2025-02-01,Sulawesi,6.580785996225893,44572.452636198126,eggs
2025-02-01,Sumatra,9.391126931370327,24996.30939862382,eggs
2025-03-01,Java,20.903616544816,51339.26499345214,eggs
2025-03-01,Kalimantan,15.468945141168904,36398.470917736886,eggs
2025-03-01,Maluku,6.122944210015706,51918.3989852331,eggs
2025-03-01,Nusa Tenggara,10.996420732314336,37387.928726900485,eggs
2025-03-01,Papua,24.717954694785796,88609.27076451038,eggs
2025-03-01,Sulawesi,7.630044900801438,40436.777051846875,eggs
2025-03-01,Sumatra,10.850433642004191,28372.74099071617,eggs
2025-04-01,Java,18.368753494809415,42967.75331656233,eggs
2025-04-01,Kalimantan,15.797153975814295,36984.66856993114,eggs
2025-04-01,Maluku,0.5735183658332559,58711.55889305811,eggs
2025-04-01,Nusa Tenggara,15.583317966325355,49802.50463613433,eggs
2025-04-01,Papua,22.693893503406162,138638.79102543867,eggs
2025-04-01,Sulawesi,8.119871104455571,45922.51528747376,eggs
2025-04-01,Sumatra,11.300703572782282,27378.492670109856,eggs
2025-05-01,Java,19.60840639995299,47887.37192251414,eggs
2025-05-01,Kalimantan,14.630102268204688,37413.15594953806,eggs
2025-05-01,Maluku,0.9307108072338437,48290.154491929396,eggs
2025-05-01,Nusa Tenggara,13.034741672991169,36140.75338110619,eggs
2025-05-01,Papua,3.913459924320849,32428.983886782786,eggs
2025-05-01,Sulawesi,7.90307859886226,39334.71812930263,eggs
2025-05-01,Sumatra,13.874654371709827,32413.91966790306,eggs
2025-06-01,Java,17.7740290250269,47891.78174390216,eggs
2025-06-01,Kalimantan,10.560223518191563,31370.472852169925,eggs
2025-06-01,Maluku,0.7674099270787943,20362.339103959166,eggs
2025-06-01,Nusa Tenggara,8.258546144061656,39363.51679510538,eggs
2025-06-01,Papua,6.483192084757124,62291.68618932893,eggs
2025-06-01,Sulawesi,7.534700571741471,39962.96830629943,eggs
2025-06-01,Sumatra,12.157908065396049,28786.532647602464,eggs
2025-07-01,Java,20.1202966098264,48640.18101391656,eggs
2025-07-01,Kalimantan,15.931094088769711,52021.223866593595,eggs
2025-07-01,Maluku,3.5499136091952863,52945.60164942684,eggs
2025-07-01,Nusa Tenggara,14.789342235555386,48908.650576959546,eggs
2025-07-01,Papua,5.002017893478301,52879.846914103386,eggs
2025-07-01,Sulawesi,8.180201623901977,45821.48697013433,eggs
2025-07-01,Sumatra,12.155167968307499,29839.206043341554,eggs
2025-08-01,Java,20.375950709769,43216.86212226681,eggs
2025-08-01,Kalimantan,15.261756894202842,33712.70245129144,eggs
2025-08-01,Maluku,3.7088651692266064,23549.4092727696,eggs
2025-08-01,Nusa Tenggara,13.069665718220378,29204.850168774945,eggs
2025-08-01,Papua,11.843929292115577,63936.57280687555,eggs
2025-08-01,Sulawesi,8.06331318938325,46593.06235077019,eggs
2025-08-01,Sumatra,13.58482442153088,34078.59386586943,eggs
2025-09-01,Java,18.349840003025626,43806.41907241466,eggs
2025-09-01,Kalimantan,21.90441406306861,62787.520381942406,eggs
2025-09-01,Maluku,4.384615524971941,67111.78892682023,eggs
2025-09-01,Nusa Tenggara,12.144630865404633,46651.76645884375,eggs
2025-09-01,Papua,13.18773191442161,64064.84698622173,eggs
2025-09-01,Sulawesi,9.699237914802076,41566.983402176906,eggs
2025-09-01,Sumatra,13.547249983681374,33556.507170805264,eggs
2025-10-01,Java,19.76530042622094,48824.09577582742,eggs
2025-10-01,Kalimantan,14.302798509653806,33832.045861575825,eggs
2025-10-01,Maluku,6.909169570042144,32179.027162101054,eggs
2025-10-01,Nusa Tenggara,11.818057795903485,43533.641402383124,eggs
2025-10-01,Papua,5.718943445773108,36386.6411374299,eggs
2025-10-01,Sulawesi,9.27493273162795,42997.63872980134,eggs
2025-10-01,Sumatra,11.771873562946578,31794.70706433154,eggs
